customer_id,snapshot_date,country,orders_last_window,revenue_last_window,recency_days,customer_age_days,predicted_churn_probability,predicted_churn
16253,2011-09-10 12:50:00,United Kingdom,1,1700.4,164,640,0.4572662470348422,1
17703,2011-09-10 12:50:00,United Kingdom,2,490.96,18,327,0.4571427315253033,1
16054,2011-09-10 12:50:00,United Kingdom,1,783.9,54,526,0.457012869563497,1
12668,2011-09-10 12:50:00,Germany,1,1444.8,168,586,0.45665352611765303,1
17642,2011-09-10 12:50:00,United Kingdom,2,712.29,29,643,0.4561729361150718,1
12878,2011-09-10 12:50:00,United Kingdom,2,854.99,145,175,0.456150286767253,1
13730,2011-09-10 12:50:00,United Kingdom,2,752.5999999999999,45,71,0.45603572713349944,1
18183,2011-09-10 12:50:00,United Kingdom,1,319.27000000000004,136,184,0.45593926318776995,1
14053,2011-09-10 12:50:00,United Kingdom,2,260.25,33,396,0.4556910803738701,1
14657,2011-09-10 12:50:00,United Kingdom,1,114.54,64,344,0.4556342352764581,1
18202,2011-09-10 12:50:00,United Kingdom,2,911.26,109,220,0.45554095546426104,1
17180,2011-09-10 12:50:00,United Kingdom,2,307.36,150,596,0.4555353875008826,1
13956,2011-09-10 12:50:00,United Kingdom,2,558.05,47,180,0.45550033197295203,1
16969,2011-09-10 12:50:00,United Kingdom,2,478.96000000000004,43,101,0.45515281287455756,1
15596,2011-09-10 12:50:00,United Kingdom,2,326.09,10,409,0.4550359021116367,1
16034,2011-09-10 12:50:00,United Kingdom,2,284.1,105,318,0.4547621099952364,1
13515,2011-09-10 12:50:00,United Kingdom,3,523.96,26,554,0.4547401200142461,1
16816,2011-09-10 12:50:00,United Kingdom,2,91.61000000000001,12,267,0.4542103865988771,1
14978,2011-09-10 12:50:00,United Kingdom,1,394.83000000000004,145,500,0.45409041005338757,1
13889,2011-09-10 12:50:00,United Kingdom,1,416.90000000000003,2,595,0.4540578405548416,1
15605,2011-09-10 12:50:00,United Kingdom,1,312.58,161,603,0.45399040628112963,1
16188,2011-09-10 12:50:00,United Kingdom,3,755.03,50,318,0.4539050211800203,1
16010,2011-09-10 12:50:00,United Kingdom,2,282.3,155,321,0.4536739242496833,1
16593,2011-09-10 12:50:00,United Kingdom,1,185.9,99,644,0.45342744150290526,1
15916,2011-09-10 12:50:00,United Kingdom,2,271.89,101,638,0.4527842947345775,1
17214,2011-09-10 12:50:00,United Kingdom,1,158.87,158,268,0.4525395353661225,1
17155,2011-09-10 12:50:00,United Kingdom,1,143.3,87,646,0.4525282167874273,1
13489,2011-09-10 12:50:00,United Kingdom,2,213.83999999999997,14,204,0.4524039764181554,1
13533,2011-09-10 12:50:00,United Kingdom,3,269.09,92,177,0.45232250390403833,1
15813,2011-09-10 12:50:00,United Kingdom,2,1303.9099999999999,117,149,0.4517937019110466,1
17704,2011-09-10 12:50:00,United Kingdom,2,885.19,78,149,0.45176040025109854,1
15835,2011-09-10 12:50:00,United Kingdom,2,374.4,47,240,0.4517270420317245,1
16434,2011-09-10 12:50:00,United Kingdom,3,505.34,5,600,0.4515467199260284,1
13330,2011-09-10 12:50:00,United Kingdom,2,805.1099999999999,2,564,0.45150949426490866,1
14105,2011-09-10 12:50:00,United Kingdom,1,1266.23,148,630,0.4514779374117765,1
14820,2011-09-10 12:50:00,United Kingdom,1,139.77,82,587,0.45118059692715407,1
17633,2011-09-10 12:50:00,United Kingdom,2,648.6099999999999,12,298,0.45100191225937314,1
13791,2011-09-10 12:50:00,United Kingdom,2,1516.0,37,77,0.4508936092107901,1
13658,2011-09-10 12:50:00,United Kingdom,1,933.3,113,581,0.45068558488869664,1
12924,2011-09-10 12:50:00,United Kingdom,1,367.28000000000003,107,640,0.4505470856488251,1
14002,2011-09-10 12:50:00,United Kingdom,2,529.73,43,65,0.4501590235262307,1
14790,2011-09-10 12:50:00,United Kingdom,2,364.03999999999996,29,637,0.4500957553497631,1
15907,2011-09-10 12:50:00,United Kingdom,2,477.59000000000003,86,119,0.4499783995653947,1
15376,2011-09-10 12:50:00,United Kingdom,2,977.22,26,131,0.4498409595584183,1
13291,2011-09-10 12:50:00,United Kingdom,1,361.11,65,575,0.44971576505303923,1
15353,2011-09-10 12:50:00,United Kingdom,1,458.47,164,647,0.44949326770650694,1
15380,2011-09-10 12:50:00,United Kingdom,1,352.46000000000004,50,647,0.4492665714869809,1
16040,2011-09-10 12:50:00,United Kingdom,2,876.1800000000001,57,519,0.4492291088699165,1
17505,2011-09-10 12:50:00,United Kingdom,2,1145.8400000000001,71,514,0.4490546182314474,1
14631,2011-09-10 12:50:00,United Kingdom,1,320.58,144,396,0.44893442104458803,1
16122,2011-09-10 12:50:00,United Kingdom,1,300.42,22,334,0.4483187062136217,1
17849,2011-09-10 12:50:00,United Kingdom,2,260.70000000000005,127,544,0.44800255416556195,1
13650,2011-09-10 12:50:00,United Kingdom,2,745.52,116,592,0.4479303603301304,1
14883,2011-09-10 12:50:00,United Kingdom,2,358.48,73,121,0.44771117305747493,1
15777,2011-09-10 12:50:00,United Kingdom,1,293.96,150,478,0.44716493516246725,1
17630,2011-09-10 12:50:00,United Kingdom,2,503.6,79,141,0.4469767342474136,1
13523,2011-09-10 12:50:00,United Kingdom,2,1802.29,109,311,0.4466642166317874,1
17739,2011-09-10 12:50:00,United Kingdom,1,388.18,106,642,0.44649086610129995,1
13707,2011-09-10 12:50:00,United Kingdom,1,223.0,176,446,0.4464846286196025,1
16092,2011-09-10 12:50:00,United Kingdom,3,817.86,24,488,0.44594298669368726,1
12816,2011-09-10 12:50:00,Poland,2,572.2,5,85,0.4457977596281868,1
12664,2011-09-10 12:50:00,Finland,2,1295.9,53,636,0.4457949372982668,1
13052,2011-09-10 12:50:00,United Kingdom,1,348.15000000000003,121,564,0.4452500938230501,1
15472,2011-09-10 12:50:00,United Kingdom,1,371.56,22,22,0.4451914413884746,1
15164,2011-09-10 12:50:00,United Kingdom,1,194.79,117,599,0.44506887195110373,1
13395,2011-09-10 12:50:00,United Kingdom,1,307.72,94,330,0.444779759351255,1
17090,2011-09-10 12:50:00,United Kingdom,2,349.77,7,417,0.4447167432251535,1
13373,2011-09-10 12:50:00,United Kingdom,1,1067.8799999999999,68,643,0.44457827952905876,1
13296,2011-09-10 12:50:00,United Kingdom,1,87.4,46,486,0.4444976308653644,1
15658,2011-09-10 12:50:00,United Kingdom,3,447.7,99,646,0.44448850538937773,1
17360,2011-09-10 12:50:00,United Kingdom,1,320.9,93,344,0.4442207269785394,1
16774,2011-09-10 12:50:00,United Kingdom,3,542.2,25,570,0.44398121760931064,1
13310,2011-09-10 12:50:00,United Kingdom,1,407.47,115,311,0.4439056901932355,1
17648,2011-09-10 12:50:00,United Kingdom,3,1107.3899999999999,102,294,0.44376884281461865,1
18235,2011-09-10 12:50:00,United Kingdom,2,749.8,29,126,0.4436464346639518,1
13003,2011-09-10 12:50:00,United Kingdom,3,149.05,15,124,0.44362204166378527,1
13623,2011-09-10 12:50:00,United Kingdom,3,383.1700000000001,119,646,0.4436024555735571,1
13994,2011-09-10 12:50:00,United Kingdom,2,419.56,15,57,0.44341573263149475,1
16989,2011-09-10 12:50:00,United Kingdom,2,890.7,7,60,0.4431413167871078,1
13208,2011-09-10 12:50:00,United Kingdom,3,660.37,64,645,0.44299974402425657,1
15889,2011-09-10 12:50:00,United Kingdom,1,148.0,66,639,0.44285873464417763,1
14584,2011-09-10 12:50:00,United Kingdom,4,1033.06,78,569,0.4428505732688055,1
14161,2011-09-10 12:50:00,United Kingdom,1,551.43,125,636,0.4428065493215948,1
16081,2011-09-10 12:50:00,United Kingdom,2,834.77,94,584,0.4423033253711361,1
16085,2011-09-10 12:50:00,United Kingdom,1,143.69,146,597,0.4418703747647274,1
14548,2011-09-10 12:50:00,United Kingdom,1,326.4,60,642,0.44180788657595516,1
14352,2011-09-10 12:50:00,United Kingdom,3,847.66,66,182,0.4416962244883946,1
15681,2011-09-10 12:50:00,United Kingdom,2,357.53999999999996,92,473,0.44117459296115424,1
14451,2011-09-10 12:50:00,United Kingdom,1,360.0,104,601,0.4411436457538294,1
17695,2011-09-10 12:50:00,United Kingdom,2,765.34,41,590,0.4409347520457498,1
12421,2011-09-10 12:50:00,Spain,2,471.11,24,414,0.44058435927366096,1
16042,2011-09-10 12:50:00,United Kingdom,1,415.53,17,363,0.4405728124893466,1
15656,2011-09-10 12:50:00,United Kingdom,2,320.68,87,193,0.4402214393001548,1
15372,2011-09-10 12:50:00,United Kingdom,1,2007.3999999999999,46,573,0.4401127388531726,1
14958,2011-09-10 12:50:00,United Kingdom,3,483.72999999999996,56,645,0.4400545056058038,1
12865,2011-09-10 12:50:00,Austria,1,981.38,33,386,0.4399948718226298,1
12383,2011-09-10 12:50:00,Belgium,2,241.61,94,261,0.4398474394307141,1
14649,2011-09-10 12:50:00,United Kingdom,2,582.12,121,597,0.43981295741133813,1
12982,2011-09-10 12:50:00,United Kingdom,1,390.54,152,515,0.43979334448121665,1
14577,2011-09-10 12:50:00,United Kingdom,2,299.74,73,638,0.439481009160883,1
13265,2011-09-10 12:50:00,United Kingdom,2,1143.22,93,183,0.43914561220717274,1
13145,2011-09-10 12:50:00,United Kingdom,2,204.72000000000003,1,509,0.4385339349665193,1
16875,2011-09-10 12:50:00,United Kingdom,1,333.11,54,613,0.4383625761814465,1
12670,2011-09-10 12:50:00,France,3,1634.4699999999998,8,576,0.43824545418441974,1
13952,2011-09-10 12:50:00,United Kingdom,2,3251.071,127,633,0.4377338457036702,1
13900,2011-09-10 12:50:00,United Kingdom,3,740.95,92,533,0.43751210431701587,1
14700,2011-09-10 12:50:00,United Kingdom,2,1541.1,99,395,0.4372464067285263,1
12477,2011-09-10 12:50:00,Germany,2,6478.08,10,532,0.43718351245350134,1
18087,2011-09-10 12:50:00,United Kingdom,1,852.8,7,648,0.4368558252550282,1
14273,2011-09-10 12:50:00,United Kingdom,3,450.05,45,151,0.43654211433833323,1
14842,2011-09-10 12:50:00,United Kingdom,2,1591.52,4,217,0.4351598450321855,1
17097,2011-09-10 12:50:00,Spain,4,351.89,9,339,0.4351351217844416,1
12450,2011-09-10 12:50:00,Spain,2,197.88,65,383,0.4350374997047487,1
12461,2011-09-10 12:50:00,Switzerland,2,826.88,3,64,0.43503086827549614,1
14976,2011-09-10 12:50:00,United Kingdom,2,288.44,10,236,0.4349332985836955,1
14988,2011-09-10 12:50:00,United Kingdom,1,334.54,121,511,0.43458846468037554,1
17289,2011-09-10 12:50:00,United Kingdom,1,164.45,89,550,0.4340304349467172,1
17926,2011-09-10 12:50:00,United Kingdom,2,397.29,42,488,0.4338860900044922,1
14691,2011-09-10 12:50:00,United Kingdom,2,1274.68,6,122,0.43378132675659353,1
17653,2011-09-10 12:50:00,United Kingdom,2,343.34000000000003,9,29,0.43375002694525355,1
12891,2011-09-10 12:50:00,United Kingdom,2,289.0,95,568,0.43361045587371233,1
17604,2011-09-10 12:50:00,United Kingdom,1,173.12,126,591,0.43359966421415125,1
14651,2011-09-10 12:50:00,United Kingdom,1,415.47,120,541,0.4334397513182163,1
17584,2011-09-10 12:50:00,United Kingdom,1,749.45,36,593,0.4332722762352982,1
15747,2011-09-10 12:50:00,United Kingdom,2,525.37,29,600,0.4332323170654065,1
13823,2011-09-10 12:50:00,United Kingdom,1,650.42,1,633,0.43316154391402334,1
12601,2011-09-10 12:50:00,Germany,3,319.7,99,314,0.43311333821751563,1
17375,2011-09-10 12:50:00,United Kingdom,1,113.73,108,341,0.4330560339017585,1
12908,2011-09-10 12:50:00,United Kingdom,1,432.0,85,539,0.43287936830895074,1
17591,2011-09-10 12:50:00,United Kingdom,3,995.46,31,600,0.4327084759987325,1
16612,2011-09-10 12:50:00,United Kingdom,2,590.25,28,645,0.43260642022657064,1
15079,2011-09-10 12:50:00,United Kingdom,2,386.37,122,641,0.43253840395956045,1
15051,2011-09-10 12:50:00,United Kingdom,1,377.74,59,647,0.43226115435506185,1
15885,2011-09-10 12:50:00,United Kingdom,2,364.35,2,597,0.43183065732848025,1
12593,2011-09-10 12:50:00,France,3,418.1,18,128,0.43177616473071717,1
16794,2011-09-10 12:50:00,United Kingdom,4,607.05,17,533,0.4315343207792649,1
12468,2011-09-10 12:50:00,Germany,1,508.95000000000005,97,592,0.43125778378560264,1
16173,2011-09-10 12:50:00,United Kingdom,2,635.05,1,7,0.431242418304001,1
13564,2011-09-10 12:50:00,United Kingdom,1,550.64,53,647,0.4311626772068796,1
16102,2011-09-10 12:50:00,United Kingdom,2,1392.8400000000001,8,38,0.43110616360112297,1
17828,2011-09-10 12:50:00,Malta,3,1076.6599999999999,19,94,0.43104463598993703,1
14276,2011-09-10 12:50:00,United Kingdom,2,778.54,8,569,0.43044589010009154,1
13249,2011-09-10 12:50:00,United Kingdom,3,711.4100000000001,1,594,0.4304185287887021,1
15449,2011-09-10 12:50:00,United Kingdom,2,647.7,94,171,0.4301783050913985,1
17905,2011-09-10 12:50:00,United Kingdom,1,224.84,66,589,0.42972400033686153,1
15653,2011-09-10 12:50:00,United Kingdom,2,877.4399999999999,2,25,0.42923092577389693,1
15133,2011-09-10 12:50:00,United Kingdom,2,649.22,37,430,0.42917334441753885,1
16949,2011-09-10 12:50:00,United Kingdom,3,819.3299999999999,95,226,0.4290933981387397,1
14264,2011-09-10 12:50:00,United Kingdom,2,333.97,64,520,0.42899272000728206,1
14828,2011-09-10 12:50:00,United Kingdom,2,1557.7600000000002,106,642,0.42805283140882866,1
13240,2011-09-10 12:50:00,United Kingdom,3,439.58000000000004,5,561,0.4273979306511857,1
17409,2011-09-10 12:50:00,United Kingdom,2,771.85,94,638,0.4271838149328516,1
16283,2011-09-10 12:50:00,United Kingdom,3,586.35,30,558,0.4271442670904214,1
16496,2011-09-10 12:50:00,United Kingdom,1,448.34,117,418,0.42672224523283425,1
16837,2011-09-10 12:50:00,United Kingdom,9,1911.7400000000002,67,155,0.42668385893544764,1
12624,2011-09-10 12:50:00,France,2,641.13,15,87,0.42631401266186797,1
16801,2011-09-10 12:50:00,United Kingdom,3,842.33,72,182,0.4259454670889428,1
14044,2011-09-10 12:50:00,United Kingdom,2,365.27,12,593,0.42537160595140616,1
17228,2011-09-10 12:50:00,United Kingdom,1,208.2,117,547,0.4251442932942801,1
13414,2011-09-10 12:50:00,United Kingdom,2,1000.5,43,512,0.4249611425556968,1
14116,2011-09-10 12:50:00,United Kingdom,2,628.87,2,31,0.42479111047418117,1
14047,2011-09-10 12:50:00,United Kingdom,1,339.7,109,586,0.4243329280509259,1
15669,2011-09-10 12:50:00,United Kingdom,3,565.54,13,173,0.4241531110812213,1
15407,2011-09-10 12:50:00,United Kingdom,2,575.73,93,214,0.42388246807719365,1
12828,2011-09-10 12:50:00,United Kingdom,3,415.51,8,39,0.4237995058308762,1
16906,2011-09-10 12:50:00,United Kingdom,3,392.99,96,484,0.4237510154551671,1
17351,2011-09-10 12:50:00,United Kingdom,1,228.7,78,638,0.42359861165416923,1
12372,2011-09-10 12:50:00,Denmark,1,515.7,122,206,0.42358604604019673,1
13764,2011-09-10 12:50:00,United Kingdom,1,443.40000000000003,53,551,0.4234821708263827,1
17463,2011-09-10 12:50:00,United Kingdom,2,536.13,85,498,0.42346233998394517,1
14195,2011-09-10 12:50:00,United Kingdom,2,1012.0,111,543,0.42335495531239364,1
13211,2011-09-10 12:50:00,United Kingdom,1,673.94,4,642,0.4231201442453727,1
16809,2011-09-10 12:50:00,United Kingdom,3,470.69,45,514,0.42310409586734105,1
16395,2011-09-10 12:50:00,United Kingdom,1,513.74,77,643,0.4230322906062002,1
17027,2011-09-10 12:50:00,United Kingdom,1,212.0,88,639,0.422720977718882,1
12993,2011-09-10 12:50:00,United Kingdom,2,269.5,30,569,0.42252988061787655,1
16235,2011-09-10 12:50:00,United Kingdom,1,320.83,96,380,0.4224809804019402,1
15214,2011-09-10 12:50:00,United Kingdom,2,651.6300000000001,93,152,0.4218826879456507,1
14111,2011-09-10 12:50:00,United Kingdom,3,295.5,5,151,0.4214499873778102,1
16750,2011-09-10 12:50:00,United Kingdom,3,416.12,30,141,0.42113854481427354,1
12456,2011-09-10 12:50:00,Switzerland,2,2265.4,40,164,0.4206341110424087,1
16554,2011-09-10 12:50:00,United Kingdom,1,313.26,131,634,0.42057581371285213,1
12716,2011-09-10 12:50:00,France,1,677.9,42,42,0.42051308689173555,1
14511,2011-09-10 12:50:00,United Kingdom,2,329.89,1,43,0.4204933418154559,1
14930,2011-09-10 12:50:00,Channel Islands,2,1258.8300000000002,18,516,0.4201862508945809,1
18062,2011-09-10 12:50:00,United Kingdom,2,550.72,82,507,0.4200970398125112,1
14441,2011-09-10 12:50:00,United Kingdom,2,697.4000000000001,4,600,0.4198864179296035,1
16682,2011-09-10 12:50:00,United Kingdom,3,810.22,1,97,0.4198458856539184,1
15514,2011-09-10 12:50:00,United Kingdom,1,385.2,135,644,0.4198144937261897,1
15116,2011-09-10 12:50:00,United Kingdom,2,790.97,44,114,0.4197877265921814,1
15235,2011-09-10 12:50:00,United Kingdom,3,786.5699999999999,127,298,0.4192591476773274,1
16938,2011-09-10 12:50:00,United Kingdom,2,2118.4500000000003,89,569,0.4192431272675135,1
16891,2011-09-10 12:50:00,United Kingdom,2,298.53,5,645,0.4191908604037847,1
13485,2011-09-10 12:50:00,United Kingdom,1,454.24,142,645,0.41910334337941135,1
15062,2011-09-10 12:50:00,United Kingdom,1,353.06,127,519,0.41874104158635717,1
13982,2011-09-10 12:50:00,United Kingdom,1,326.34,72,597,0.41871581676352015,1
16755,2011-09-10 12:50:00,United Kingdom,2,1159.37,23,639,0.418639027603849,1
12609,2011-09-10 12:50:00,Germany,1,512.8,95,628,0.4185664407381745,1
16551,2011-09-10 12:50:00,United Kingdom,2,611.05,5,635,0.4181787573215835,1
16681,2011-09-10 12:50:00,United Kingdom,4,1332.6799999999998,54,550,0.4179316606507424,1
14916,2011-09-10 12:50:00,United Kingdom,2,672.71,3,527,0.4173194546936195,1
14163,2011-09-10 12:50:00,United Kingdom,3,1659.39,61,371,0.4172420407566073,1
14905,2011-09-10 12:50:00,United Kingdom,2,616.1500000000001,67,645,0.4169529646686152,1
17227,2011-09-10 12:50:00,United Kingdom,2,331.5,82,602,0.41691427920436314,1
15618,2011-09-10 12:50:00,United Kingdom,3,419.041,1,46,0.4168060939470429,1
15561,2011-09-10 12:50:00,United Kingdom,3,449.67,59,573,0.41670188583258055,1
12615,2011-09-10 12:50:00,France,1,634.74,77,540,0.4166902457061038,1
16871,2011-09-10 12:50:00,United Kingdom,3,1502.8,120,180,0.41647973426439383,1
15623,2011-09-10 12:50:00,United Kingdom,1,301.03,50,638,0.4162518152931812,1
12451,2011-09-10 12:50:00,Switzerland,1,2388.31,127,438,0.4161190240267776,1
13357,2011-09-10 12:50:00,United Kingdom,1,609.4,166,536,0.41606172453902845,1
13005,2011-09-10 12:50:00,United Kingdom,2,513.7,83,366,0.4158963413610672,1
17449,2011-09-10 12:50:00,United Kingdom,2,474.95000000000005,4,639,0.4158276478788403,1
13848,2011-09-10 12:50:00,United Kingdom,1,320.0,1,639,0.4157239712207315,1
18150,2011-09-10 12:50:00,United Kingdom,2,413.28,49,111,0.4155824483314362,1
16654,2011-09-10 12:50:00,United Kingdom,3,373.87,50,521,0.4152612277775016,1
18170,2011-09-10 12:50:00,United Kingdom,2,655.51,21,609,0.4152163595416708,1
14129,2011-09-10 12:50:00,United Kingdom,3,726.23,5,488,0.41505303121645376,1
13637,2011-09-10 12:50:00,United Kingdom,2,678.65,96,135,0.4149440319718227,1
16859,2011-09-10 12:50:00,United Kingdom,2,747.81,54,555,0.4147320193863215,1
13126,2011-09-10 12:50:00,United Kingdom,1,320.17,162,557,0.4142309791334516,1
15980,2011-09-10 12:50:00,United Kingdom,1,760.18,163,465,0.4141238093630453,1
17373,2011-09-10 12:50:00,United Kingdom,1,142.05,43,558,0.41407822304333525,1
12997,2011-09-10 12:50:00,United Kingdom,1,302.92,145,522,0.4133365761490176,1
16676,2011-09-10 12:50:00,United Kingdom,2,633.6800000000001,122,327,0.41292931634031915,1
16905,2011-09-10 12:50:00,United Kingdom,2,567.78,146,638,0.41279794159715183,1
14738,2011-09-10 12:50:00,United Kingdom,4,552.88,43,642,0.41277167525071506,1
14583,2011-09-10 12:50:00,United Kingdom,4,741.72,53,530,0.4127390155571884,1
16398,2011-09-10 12:50:00,United Kingdom,2,1705.8000000000002,63,163,0.4126802884516573,1
13524,2011-09-10 12:50:00,United Kingdom,3,408.86000000000007,11,129,0.41249686450057366,1
17646,2011-09-10 12:50:00,United Kingdom,1,411.54,128,633,0.412454599909395,1
13242,2011-09-10 12:50:00,United Kingdom,3,270.4,21,577,0.4123884820938481,1
13324,2011-09-10 12:50:00,United Kingdom,5,2688.39,112,473,0.4123254266054802,1
17988,2011-09-10 12:50:00,United Kingdom,4,81.01,26,641,0.41209933938287796,1
17146,2011-09-10 12:50:00,United Kingdom,2,451.53,15,585,0.41209185049884617,1
18263,2011-09-10 12:50:00,United Kingdom,2,811.4,65,162,0.4117784100492083,1
17288,2011-09-10 12:50:00,United Kingdom,2,373.18,116,303,0.4116818351706995,1
14512,2011-09-10 12:50:00,United Kingdom,2,275.28,97,641,0.4114215128497362,1
12359,2011-09-10 12:50:00,Cyprus,1,1109.32,99,643,0.4113889980690775,1
18116,2011-09-10 12:50:00,United Kingdom,3,416.23,143,320,0.4112393472764774,1
17229,2011-09-10 12:50:00,United Kingdom,2,318.76,5,52,0.4111951313599814,1
17345,2011-09-10 12:50:00,United Kingdom,3,281.18,2,647,0.41099394434102526,1
14403,2011-09-10 12:50:00,United Kingdom,4,1475.81,39,548,0.4104947161241477,1
14794,2011-09-10 12:50:00,United Kingdom,3,500.43999999999994,113,396,0.4101191434245932,1
12539,2011-09-10 12:50:00,Spain,1,1085.99,171,625,0.40990461299922065,1
15411,2011-09-10 12:50:00,United Kingdom,2,382.21000000000004,33,92,0.40989584319919914,1
12976,2011-09-10 12:50:00,United Kingdom,1,738.6,121,574,0.40950176477657396,1
15756,2011-09-10 12:50:00,United Kingdom,3,359.89,62,158,0.40943593572098125,1
16644,2011-09-10 12:50:00,United Kingdom,2,833.78,87,121,0.4091034302595703,1
13611,2011-09-10 12:50:00,United Kingdom,1,333.57,80,646,0.40880109391135255,1
16279,2011-09-10 12:50:00,United Kingdom,1,359.08000000000004,86,505,0.4087717722581045,1
16214,2011-09-10 12:50:00,United Kingdom,3,1062.75,80,344,0.40870791905980336,1
12528,2011-09-10 12:50:00,Germany,2,515.71,24,222,0.4086773002705291,1
13851,2011-09-10 12:50:00,United Kingdom,2,2405.1400000000003,5,589,0.4081803327005863,1
17819,2011-09-10 12:50:00,United Kingdom,3,1632.35,92,635,0.40786333432710964,1
12576,2011-09-10 12:50:00,Poland,3,669.7,5,435,0.40727518711137517,1
14001,2011-09-10 12:50:00,United Kingdom,1,1007.9,142,403,0.40679445589754,1
16948,2011-09-10 12:50:00,United Kingdom,2,365.41999999999996,48,565,0.40619788749163976,1
17252,2011-09-10 12:50:00,United Kingdom,2,348.90999999999997,26,95,0.4059273661220286,1
14493,2011-09-10 12:50:00,United Kingdom,1,611.22,64,551,0.40582965935515675,1
16419,2011-09-10 12:50:00,United Kingdom,4,441.78,22,577,0.4056379199039208,1
15416,2011-09-10 12:50:00,United Kingdom,2,1769.0900000000001,64,586,0.4052914351268435,1
15201,2011-09-10 12:50:00,United Kingdom,4,933.2600000000001,35,520,0.40517489774118176,1
15434,2011-09-10 12:50:00,United Kingdom,3,587.28,16,593,0.4050969738644457,1
14973,2011-09-10 12:50:00,United Kingdom,3,1314.45,16,135,0.4050915471638665,1
16400,2011-09-10 12:50:00,United Kingdom,1,303.93,4,641,0.4048075892223709,1
13486,2011-09-10 12:50:00,United Kingdom,2,819.6099999999999,37,64,0.4047772083327267,1
17560,2011-09-10 12:50:00,United Kingdom,3,692.85,4,570,0.4045855105154486,1
14857,2011-09-10 12:50:00,United Kingdom,1,522.52,57,544,0.4045336897945774,1
13475,2011-09-10 12:50:00,United Kingdom,3,1114.6599999999999,100,208,0.40451419550458295,1
14770,2011-09-10 12:50:00,United Kingdom,1,597.8199999999999,141,561,0.404463356582538,1
12635,2011-09-10 12:50:00,Germany,1,683.64,64,366,0.4042961481115629,1
17515,2011-09-10 12:50:00,United Kingdom,2,339.89,115,459,0.404287450325896,1
16317,2011-09-10 12:50:00,United Kingdom,2,770.89,29,494,0.4041871693151063,1
17362,2011-09-10 12:50:00,United Kingdom,1,162.23000000000002,148,612,0.40388776695094986,1
16086,2011-09-10 12:50:00,United Kingdom,2,621.25,7,646,0.4038282161236458,1
13134,2011-09-10 12:50:00,United Kingdom,3,885.74,93,325,0.4036669930068421,1
17398,2011-09-10 12:50:00,United Kingdom,3,653.38,24,164,0.40348887508309483,1
16083,2011-09-10 12:50:00,United Kingdom,1,979.64,10,298,0.4034859577782031,1
15864,2011-09-10 12:50:00,United Kingdom,2,715.44,8,290,0.4032394438577116,1
14963,2011-09-10 12:50:00,United Kingdom,1,294.2,93,435,0.40265577405525765,1
14507,2011-09-10 12:50:00,United Kingdom,2,545.84,10,638,0.4025031208364061,1
14621,2011-09-10 12:50:00,United Kingdom,2,697.21,66,593,0.40242712481965526,1
14901,2011-09-10 12:50:00,United Kingdom,2,325.07,11,408,0.40230469325919793,1
14609,2011-09-10 12:50:00,United Kingdom,2,342.36,52,578,0.402241603405721,1
15402,2011-09-10 12:50:00,United Kingdom,2,626.77,58,501,0.4020849797236028,1
15493,2011-09-10 12:50:00,United Kingdom,2,772.04,59,564,0.40168471550530105,1
17164,2011-09-10 12:50:00,United Kingdom,2,643.29,61,182,0.40150021712914624,1
13951,2011-09-10 12:50:00,United Kingdom,2,461.89,85,203,0.40141752208653164,1
17454,2011-09-10 12:50:00,United Kingdom,2,219.43,101,602,0.40118949791264,1
16950,2011-09-10 12:50:00,United Kingdom,1,606.41,33,594,0.4009262227489656,1
13316,2011-09-10 12:50:00,United Kingdom,2,3535.1800000000003,41,549,0.40052571516488056,1
17045,2011-09-10 12:50:00,United Kingdom,3,339.44,22,338,0.40046383918165984,1
15132,2011-09-10 12:50:00,United Kingdom,3,842.23,15,172,0.4003353768810218,1
14083,2011-09-10 12:50:00,United Kingdom,3,74.63,35,631,0.4003096408142292,1
16224,2011-09-10 12:50:00,United Kingdom,3,865.8800000000001,50,296,0.4001346614714517,1
14450,2011-09-10 12:50:00,United Kingdom,2,322.22,90,520,0.40005509839182984,1
15841,2011-09-10 12:50:00,United Kingdom,1,281.66,127,639,0.39991445350883487,1
15238,2011-09-10 12:50:00,United Kingdom,2,772.78,4,93,0.3998235873563401,1
12948,2011-09-10 12:50:00,United Kingdom,4,1423.96,14,647,0.3993941517072279,1
14231,2011-09-10 12:50:00,United Kingdom,2,616.76,93,360,0.399116113791704,1
17063,2011-09-10 12:50:00,United Kingdom,2,352.5,72,648,0.3986134916659756,1
12649,2011-09-10 12:50:00,Germany,3,623.51,16,605,0.3986046216574862,1
16470,2011-09-10 12:50:00,United Kingdom,2,322.78999999999996,25,638,0.39857239754335555,1
13856,2011-09-10 12:50:00,United Kingdom,3,388.5,78,528,0.39843500337969423,1
13988,2011-09-10 12:50:00,United Kingdom,3,1923.5,72,535,0.39821398530958824,1
15701,2011-09-10 12:50:00,United Kingdom,1,853.9,20,20,0.3979453544109237,1
16709,2011-09-10 12:50:00,United Kingdom,3,864.06,109,639,0.39750855828640425,1
17107,2011-09-10 12:50:00,United Kingdom,2,4637.4,64,586,0.39750487233183557,1
12610,2011-09-10 12:50:00,Italy,2,1256.25,15,35,0.397474797645485,1
16929,2011-09-10 12:50:00,United Kingdom,2,428.88,37,65,0.3971366665918055,1
13448,2011-09-10 12:50:00,United Kingdom,1,593.72,128,643,0.3970919317956557,1
